Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
260,12.0,0.0,0.0,2748.0,20.0,153.0,19862.0,0.1,34.30000000000003,0.0,0.0,4718.613696098328,,,,,,,,,,,,,,,,,,,,,15.53066891170794,9.85369055544172,31.98775117109973,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,13.0,0.0,0.0,269.0,1.0,269.0,20131.0,0.1,63.200000000000145,0.0,0.0,5165.161072969437,,,,,,,,,,,,,,,,,,,,,29.995379742825854,17.1959739177335,55.24167094940769,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,13.0,0.0,0.0,378.0,2.0,109.0,20240.0,0.1,22.95000000000001,0.0,0.0,5176.542030572891,,,,,,,,,,,,,,,,,,,,,11.70168657656852,6.124920089538447,21.7179303058354,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,13.0,0.0,0.0,585.0,3.0,207.0,20447.0,0.1,44.20000000000006,0.0,0.0,5197.780475854874,,,,,,,,,,,,,,,,,,,,,20.644998196414686,11.787454469355746,40.28689178011926,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,13.0,0.0,0.0,736.0,4.0,151.0,20598.0,0.1,30.900000000000027,0.0,0.0,5213.56637597084,,,,,,,,,,,,,,,,,,,,,14.451656323586516,8.701256853115764,29.03325924858128,-0.39940039990000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,13.0,0.0,0.0,811.0,5.0,75.0,20673.0,0.1,15.549999999999994,0.0,0.0,5221.3288786411285,,,,,,,,,,,,,,,,,,,,,8.054707047374452,4.242472912985245,14.975833662939136,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,13.0,0.0,0.0,866.0,6.0,55.0,20728.0,0.1,11.699999999999998,0.0,0.0,5227.119010448456,,,,,,,,,,,,,,,,,,,,,4.859767478177905,3.648930740117731,11.455612558204068,-0.001793114380666816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,13.0,0.0,0.0,1130.0,7.0,264.0,20992.0,0.1,52.9000000000001,0.0,0.0,5253.986033201218,,,,,,,,,,,,,,,,,,,,,25.319161146120447,12.507178638833713,46.30831177265776,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,13.0,0.0,0.0,1208.0,8.0,78.0,21070.0,0.1,15.249999999999993,0.0,0.0,5262.21737408638,,,,,,,,,,,,,,,,,,,,,7.627438071131844,4.760648898122361,14.684413973985714,-0.39940039990000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,13.0,0.0,0.0,1526.0,9.0,318.0,21388.0,0.1,65.0500000000001,0.0,0.0,5294.349672794342,,,,,,,,,,,,,,,,,,,,,30.579356620039658,16.33924000097429,55.62448972857008,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,13.0,0.0,0.0,1576.0,10.0,50.0,21438.0,0.1,9.049999999999999,0.0,0.0,5299.721870422363,,,,,,,,,,,,,,,,,,,,,4.230738969672888,2.9547477876563737,8.85616652840664,-0.19990000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,13.0,0.0,0.0,1836.0,11.0,260.0,21698.0,0.1,60.05000000000011,0.0,0.0,5326.124424695969,,,,,,,,,,,,,,,,,,,,,26.899026762071454,15.116736454443606,53.17158030855121,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,13.0,0.0,0.0,2046.0,12.0,210.0,21908.0,0.1,51.55000000000009,0.0,0.0,5347.669433355331,,,,,,,,,,,,,,,,,,,,,23.3799881236216,13.007548064141995,46.73362300642932,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,13.0,0.0,0.0,2156.0,13.0,110.0,22018.0,0.1,16.1,0.0,0.0,5358.805671215057,,,,,,,,,,,,,,,,,,,,,6.810198840044172,4.122162898928982,15.497123121086156,0.14940034999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,13.0,0.0,0.0,2284.0,14.0,128.0,22146.0,0.1,28.700000000000024,0.0,0.0,5371.975267648697,,,,,,,,,,,,,,,,,,,,,13.842257758698477,8.216354539613143,26.982128281320968,-0.2997001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,13.0,0.0,0.0,2326.0,15.0,42.0,22188.0,0.1,9.399999999999995,0.0,0.0,5376.57008099556,,,,,,,,,,,,,,,,,,,,,5.538101404077698,2.6322427230513483,9.295057136562068,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,13.0,0.0,0.0,2452.0,16.0,126.0,22314.0,0.1,26.650000000000023,0.0,0.0,5389.945227384567,,,,,,,,,,,,,,,,,,,,,13.801228543758743,7.177534268905447,24.96094212679787,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,13.0,0.0,0.0,2530.0,17.0,78.0,22392.0,0.1,15.249999999999995,0.0,0.0,5398.296269893646,,,,,,,,,,,,,,,,,,,,,7.357837175478045,4.602453027859392,14.820305270027289,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,13.0,0.0,0.0,2801.0,18.0,271.0,22663.0,0.1,48.60000000000005,0.0,0.0,5425.9386348724365,,,,,,,,,,,,,,,,,,,,,22.86237161559735,11.249292073970851,42.6318651346134,-0.19990000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,13.0,0.0,0.0,2842.0,19.0,41.0,22704.0,0.1,8.149999999999999,0.0,0.0,5430.608235359192,,,,,,,,,,,,,,,,,,,,,4.082375285773264,2.3383658284359523,7.998611838348153,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,13.0,0.0,0.0,3074.0,20.0,232.0,22936.0,0.1,55.2000000000001,0.0,0.0,5454.052989721298,,,,,,,,,,,,,,,,,,,,,24.62376045098563,14.008723435000825,49.586410810581675,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,14.0,0.0,0.0,251.0,1.0,251.0,23187.0,0.1,51.950000000000074,0.0,0.0,5965.438271522522,,,,,,,,,,,,,,,,,,,,,24.37969030598331,13.28776956565945,45.92249680430999,0.24964999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,14.0,0.0,0.0,669.0,2.0,418.0,23605.0,0.1,90.14999999999988,0.0,0.0,6008.2237200737,,,,,,,,,,,,,,,,,,,,,37.772621032357264,22.48478520946898,74.6846745527941,-0.6979034965020994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,14.0,0.0,0.0,1050.0,3.0,381.0,23986.0,0.1,76.75000000000001,0.0,0.0,6047.037433624268,,,,,,,,,,,,,,,,,,,,,33.09209740707753,19.59598771137063,65.18237309161455,-0.15074750299835038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,14.0,0.0,0.0,1653.0,4.0,603.0,24589.0,0.1,124.29999999999951,0.0,0.0,6107.940905094147,,,,,,,,,,,,,,,,,,,,,50.511107730933354,27.60762992985848,94.55885360012847,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,14.0,0.0,0.0,2058.0,5.0,405.0,24994.0,0.1,94.14999999999982,0.0,0.0,6148.641017198563,,,,,,,,,,,,,,,,,,,,,40.43130244956749,23.327543067186024,77.93110679039917,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,14.0,0.0,0.0,2198.0,6.0,140.0,25134.0,0.1,35.150000000000055,0.0,0.0,6163.3561997413635,,,,,,,,,,,,,,,,,,,,,16.991142655857036,10.03262836504274,32.8368809532055,0.04925094964999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,14.0,0.0,0.0,2523.0,7.0,325.0,25459.0,0.1,68.85000000000007,0.0,0.0,6196.607677936554,,,,,,,,,,,,,,,,,,,,,32.20104241007949,18.060308293793067,58.50160592697216,0.24964999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,14.0,0.0,0.0,2779.0,8.0,256.0,25715.0,0.1,58.20000000000012,0.0,0.0,6222.569449186325,,,,,,,,,,,,,,,,,,,,,27.92218908700654,15.300522893262642,51.1541767931358,-0.19990000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,14.0,0.0,0.0,3090.0,9.0,311.0,26026.0,0.1,63.05000000000012,0.0,0.0,6253.91864156723,,,,,,,,,,,,,,,,,,,,,28.551678065418027,15.911421074650839,54.8975933132642,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,14.0,0.0,0.0,3146.0,10.0,56.0,26082.0,0.1,9.349999999999996,0.0,0.0,6259.79945397377,,,,,,,,,,,,,,,,,,,,,5.675579603678868,2.77701045480661,9.050259009954885,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,14.0,0.0,0.0,3400.0,11.0,254.0,26336.0,0.1,54.350000000000094,0.0,0.0,6285.897361040115,,,,,,,,,,,,,,,,,,,,,25.41720516575199,14.527021600053445,48.280332161126466,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,14.0,0.0,0.0,3768.0,12.0,368.0,26704.0,0.1,81.64999999999989,0.0,0.0,6322.849071741104,,,,,,,,,,,,,,,,,,,,,36.143298260270726,19.86452324665996,69.04928207636677,-0.05079830129965002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,14.0,0.0,0.0,3935.0,13.0,167.0,26871.0,0.1,34.250000000000036,0.0,0.0,6339.9128885269165,,,,,,,,,,,,,,,,,,,,,15.860511164462682,9.160433624823888,31.6645921552531,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,14.0,0.0,0.0,4339.0,14.0,404.0,27275.0,0.1,78.95000000000007,0.0,0.0,6381.353816986084,,,,,,,,,,,,,,,,,,,,,32.9961813071508,21.2278267700495,65.75097895884981,-0.3005963540567239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,14.0,0.0,0.0,4578.0,15.0,239.0,27514.0,0.1,52.25000000000009,0.0,0.0,6405.573099374771,,,,,,,,,,,,,,,,,,,,,24.479769137568084,13.932921427068464,46.49227323030863,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,14.0,0.0,0.0,4649.0,16.0,71.0,27585.0,0.1,11.449999999999998,0.0,0.0,6413.0306096076965,,,,,,,,,,,,,,,,,,,,,5.812073612529307,3.708281294577598,11.393296436102679,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,14.0,0.0,0.0,4678.0,17.0,29.0,27614.0,0.1,7.099999999999998,0.0,0.0,6416.200301408768,,,,,,,,,,,,,,,,,,,,,3.5293347368011756,2.0073285747905074,7.011665612191537,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,14.0,0.0,0.0,4917.0,18.0,239.0,27853.0,0.1,54.0500000000001,0.0,0.0,6440.3762102127075,,,,,,,,,,,,,,,,,,,,,24.857363137391243,13.914215025600944,48.205452910531655,0.24964999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,14.0,0.0,0.0,5021.0,19.0,104.0,27957.0,0.1,27.500000000000025,0.0,0.0,6451.309124946594,,,,,,,,,,,,,,,,,,,,,13.007566110705167,7.808467566745203,26.199586097094766,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,14.0,0.0,0.0,5487.0,20.0,466.0,28423.0,0.1,103.3499999999997,0.0,0.0,6498.894443273544,,,,,,,,,,,,,,,,,,,,,44.80562900455935,23.924779607970965,82.6357657796689,0.24964999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,15.0,0.0,0.0,346.0,1.0,346.0,28769.0,0.1,81.59999999999994,0.0,0.0,7380.138558149338,,,,,,,,,,,,,,,,,,,,,35.30761975671995,20.043141553753706,69.52253911987552,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,15.0,0.0,0.0,488.0,2.0,142.0,28911.0,0.1,39.450000000000074,0.0,0.0,7394.815294265747,,,,,,,,,,,,,,,,,,,,,19.738789788095392,11.063795527628551,36.720496121838025,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,15.0,0.0,0.0,536.0,3.0,48.0,28959.0,0.1,8.799999999999997,0.0,0.0,7399.886511802673,,,,,,,,,,,,,,,,,,,,,4.934167440892763,3.305009005039364,9.34342358291851,-0.19990000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,15.0,0.0,0.0,684.0,4.0,148.0,29107.0,0.1,36.600000000000044,0.0,0.0,7415.530961275101,,,,,,,,,,,,,,,,,,,,,16.03676091279956,10.412590715159352,34.429544865296506,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,15.0,0.0,0.0,730.0,5.0,46.0,29153.0,0.1,8.549999999999997,0.0,0.0,7420.511512041092,,,,,,,,,,,,,,,,,,,,,4.601500281334124,2.967259180730502,8.46349619361439,-0.2997001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,15.0,0.0,0.0,753.0,6.0,23.0,29176.0,0.1,6.799999999999997,0.0,0.0,7423.275182962418,,,,,,,,,,,,,,,,,,,,,3.7452638152010898,1.899901444623354,6.727306818580717,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,15.0,0.0,0.0,1120.0,7.0,367.0,29543.0,0.1,90.29999999999981,0.0,0.0,7460.857445716858,,,,,,,,,,,,,,,,,,,,,40.743947126182626,21.40686676109744,75.49789169017964,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,15.0,0.0,0.0,1182.0,8.0,62.0,29605.0,0.1,15.499999999999991,0.0,0.0,7467.363743543625,,,,,,,,,,,,,,,,,,,,,8.142297179724729,4.806589988287748,15.370979917779852,0.24964999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,15.0,0.0,0.0,2073.0,9.0,891.0,30496.0,0.1,224.64999999999807,0.0,0.0,7557.6666922569275,,,,,,,,,,,,,,,,,,,,,86.74440315745477,42.12607683439982,147.7010553423014,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,15.0,0.0,0.0,2402.0,10.0,329.0,30825.0,0.1,72.50000000000007,0.0,0.0,7591.386710643768,,,,,,,,,,,,,,,,,,,,,32.78981498211131,18.66133659444269,61.99775831455181,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,15.0,0.0,0.0,2557.0,11.0,155.0,30980.0,0.1,37.70000000000007,0.0,0.0,7607.277939558029,,,,,,,,,,,,,,,,,,,,,19.512000447409857,10.52743914956206,35.15014048248487,-0.19990000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,15.0,0.0,0.0,2630.0,12.0,73.0,31053.0,0.1,18.45,0.0,0.0,7615.038169384003,,,,,,,,,,,,,,,,,,,,,9.631996420231744,5.529520985739207,17.782411301514816,0.24964999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,15.0,0.0,0.0,2771.0,13.0,141.0,31194.0,0.1,29.65000000000004,0.0,0.0,7629.850918292999,,,,,,,,,,,,,,,,,,,,,15.184762140794037,7.633487363001635,27.691740813056526,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,15.0,0.0,0.0,2888.0,14.0,117.0,31311.0,0.1,30.700000000000042,0.0,0.0,7641.974404811859,,,,,,,,,,,,,,,,,,,,,15.539481720349263,8.628273215279634,28.9397311613106,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,15.0,0.0,0.0,3525.0,15.0,637.0,31948.0,0.1,137.0999999999994,0.0,0.0,7705.949910163879,,,,,,,,,,,,,,,,,,,,,55.386181053812976,30.320832547216074,102.0229465388522,0.04925094964999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,15.0,0.0,0.0,3986.0,16.0,461.0,32409.0,0.1,109.24999999999956,0.0,0.0,7753.2790994644165,,,,,,,,,,,,,,,,,,,,,48.81536130157406,26.068240484544084,86.91987126262829,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,15.0,0.0,0.0,4144.0,17.0,158.0,32567.0,0.1,38.30000000000006,0.0,0.0,7769.335098266602,,,,,,,,,,,,,,,,,,,,,17.96260059123769,10.522563447830017,35.5329394525501,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,15.0,0.0,0.0,4885.0,18.0,741.0,33308.0,0.1,174.39999999999887,0.0,0.0,7844.496592998505,,,,,,,,,,,,,,,,,,,,,68.3949334130835,34.85313150025307,123.96716470314665,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,15.0,0.0,0.0,5039.0,19.0,154.0,33462.0,0.1,42.300000000000075,0.0,0.0,7860.209956645966,,,,,,,,,,,,,,,,,,,,,19.782240198604427,11.501990527688116,39.33215999724943,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,15.0,0.0,0.0,5199.0,20.0,160.0,33622.0,0.1,34.050000000000026,0.0,0.0,7876.2513971328735,,,,,,,,,,,,,,,,,,,,,14.480195247975638,9.520890479913778,31.79673042444237,-0.2997001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,16.0,0.0,0.0,433.0,1.0,433.0,34055.0,0.1,100.34999999999977,0.0,0.0,8716.752581596375,,,,,,,,,,,,,,,,,,,,,41.81904613305508,24.141003650527992,82.40708478687608,0.14940034999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,16.0,0.0,0.0,576.0,2.0,143.0,34198.0,0.1,31.250000000000046,0.0,0.0,8731.241711378098,,,,,,,,,,,,,,,,,,,,,16.717819571999623,8.29676703560049,28.917157198443746,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,16.0,0.0,0.0,1061.0,3.0,485.0,34683.0,0.1,110.4499999999997,0.0,0.0,8780.486111164093,,,,,,,,,,,,,,,,,,,,,45.23709389385167,26.240225440041414,89.06523677322606,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,16.0,0.0,0.0,1498.0,4.0,437.0,35120.0,0.1,104.44999999999968,0.0,0.0,8824.869180440903,,,,,,,,,,,,,,,,,,,,,44.57931127349095,24.635534200165086,85.13903390225504,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,16.0,0.0,0.0,1611.0,5.0,113.0,35233.0,0.1,21.650000000000002,0.0,0.0,8836.56939649582,,,,,,,,,,,,,,,,,,,,,9.844437597773998,6.081510419390866,20.578715403543228,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,16.0,0.0,0.0,2164.0,6.0,553.0,35786.0,0.1,134.69999999999922,0.0,0.0,8892.863513708115,,,,,,,,,,,,,,,,,,,,,57.663494969763455,30.431500554748045,103.01802030430905,0.24964999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,16.0,0.0,0.0,2332.0,7.0,168.0,35954.0,0.1,38.20000000000005,0.0,0.0,8910.015781402588,,,,,,,,,,,,,,,,,,,,,17.65423665413854,11.286599269753388,35.30466226196641,-0.3494510975033477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,16.0,0.0,0.0,2406.0,8.0,74.0,36028.0,0.1,12.499999999999996,0.0,0.0,8917.706300973892,,,,,,,,,,,,,,,,,,,,,6.128784677525798,4.3233607332398165,12.407484404554735,-0.39940039990000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,16.0,0.0,0.0,3030.0,9.0,624.0,36652.0,0.1,145.5999999999992,0.0,0.0,8980.783386707306,,,,,,,,,,,,,,,,,,,,,59.737769629733684,31.893792217482368,108.68283339369997,-0.19990000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,16.0,0.0,0.0,3210.0,10.0,180.0,36832.0,0.1,44.65000000000008,0.0,0.0,8999.480882883072,,,,,,,,,,,,,,,,,,,,,20.06822775271777,12.360998416734068,41.11991772003317,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,16.0,0.0,0.0,3462.0,11.0,252.0,37084.0,0.1,59.95000000000011,0.0,0.0,9025.37528681755,,,,,,,,,,,,,,,,,,,,,26.002338794447468,15.661632304132606,53.504365851135674,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,16.0,0.0,0.0,3705.0,12.0,243.0,37327.0,0.1,53.2000000000001,0.0,0.0,9050.101727247238,,,,,,,,,,,,,,,,,,,,,25.11823845982131,12.951295686750981,47.19060206779696,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,16.0,0.0,0.0,3802.0,13.0,97.0,37424.0,0.1,21.45000000000001,0.0,0.0,9060.036539554596,,,,,,,,,,,,,,,,,,,,,10.533372885761395,5.914991179136331,20.469180722345126,0.14940034999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,16.0,0.0,0.0,3917.0,14.0,115.0,37539.0,0.1,28.650000000000034,0.0,0.0,9071.768556594849,,,,,,,,,,,,,,,,,,,,,14.341847423755768,7.572625900151043,27.054770031561183,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,16.0,0.0,0.0,4023.0,15.0,106.0,37645.0,0.1,23.250000000000007,0.0,0.0,9082.819380521774,,,,,,,,,,,,,,,,,,,,,9.6055454974026,6.6388848853100235,22.276342586104963,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,16.0,0.0,0.0,4079.0,16.0,56.0,37701.0,0.1,10.699999999999996,0.0,0.0,9088.762464046478,,,,,,,,,,,,,,,,,,,,,5.307193740793601,3.547156506197998,10.423633994871302,-0.2997001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,16.0,0.0,0.0,4390.0,17.0,311.0,38012.0,0.1,72.95000000000003,0.0,0.0,9120.613154172897,,,,,,,,,,,,,,,,,,,,,33.69037000743764,18.18386101970251,62.76018737200097,0.24964999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,16.0,0.0,0.0,5083.0,18.0,693.0,38705.0,0.1,153.09999999999923,0.0,0.0,9190.638194084167,,,,,,,,,,,,,,,,,,,,,59.86429458368968,32.47939997196334,111.83760723035638,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,16.0,0.0,0.0,5781.0,19.0,698.0,39403.0,0.1,167.8999999999989,0.0,0.0,9260.77986574173,,,,,,,,,,,,,,,,,,,,,66.93500058953691,33.975157719212156,121.4220923511132,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,16.0,0.0,0.0,6033.0,20.0,252.0,39655.0,0.1,68.05000000000011,0.0,0.0,9286.378698587418,,,,,,,,,,,,,,,,,,,,,31.446863049657633,17.48535667542399,60.24582190948337,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,17.0,0.0,0.0,211.0,1.0,211.0,39866.0,0.1,55.05000000000011,0.0,0.0,10241.509804010391,,,,,,,,,,,,,,,,,,,,,25.297860463302758,14.307736270812127,49.811725080679416,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,17.0,0.0,0.0,480.0,2.0,269.0,40135.0,0.1,70.40000000000009,0.0,0.0,10269.024792671204,,,,,,,,,,,,,,,,,,,,,32.167260734784854,18.95590057925655,62.03271908346876,0.24964999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,17.0,0.0,0.0,1152.0,3.0,672.0,40807.0,0.1,155.19999999999905,0.0,0.0,10337.382783651352,,,,,,,,,,,,,,,,,,,,,63.18022629639379,34.08840577059698,115.06642875398946,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,17.0,0.0,0.0,1445.0,4.0,293.0,41100.0,0.1,71.60000000000004,0.0,0.0,10367.476426124573,,,,,,,,,,,,,,,,,,,,,29.695970171278198,18.28432712213782,63.02506785044849,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,17.0,0.0,0.0,1629.0,5.0,184.0,41284.0,0.1,43.35000000000006,0.0,0.0,10386.057463884354,,,,,,,,,,,,,,,,,,,,,18.66086135234392,11.742605185045983,39.99635422326105,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,17.0,0.0,0.0,2042.0,6.0,413.0,41697.0,0.1,94.69999999999973,0.0,0.0,10427.598297595978,,,,,,,,,,,,,,,,,,,,,41.678310251679875,22.05058968106851,77.6420643526973,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,17.0,0.0,0.0,2947.0,7.0,905.0,42602.0,0.1,222.3499999999982,0.0,0.0,10518.68587732315,,,,,,,,,,,,,,,,,,,,,83.67109999190387,41.16583748094744,146.92135028654965,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,17.0,0.0,0.0,3059.0,8.0,112.0,42714.0,0.1,28.500000000000036,0.0,0.0,10530.102790594101,,,,,,,,,,,,,,,,,,,,,16.298128605876574,8.541112926417398,26.72803894599488,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,17.0,0.0,0.0,3436.0,9.0,377.0,43091.0,0.1,82.99999999999993,0.0,0.0,10568.189285993576,,,,,,,,,,,,,,,,,,,,,37.773468132951514,20.583599048319876,69.23542949605702,0.24964999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
